51335250086,abb,70,58
51335256427,bgg,221,30
51335260882,cbf,208,277
51335270524,egc,255,24
51335282858,ccg,194,29
51335295540,fea,298,46
51335304107,gdg,248,73
51335316544,ebb,186,233
51335320301,abg,31,44
51335408880,aed,125,265
51335417976,dcf,114,44
51335450582,edc,208,82
51335456482,ggd,296,109
51335460175,efg,221,147
51335507228,bef,78,88
51335525862,bbd,84,178
51335548725,efa,116,335
51335576957,gga,258,111
51335594538,gfe,115,240
51335597058,fdd,10,70
51335608867,gde,79,197
51335609793,cae,213,437
51335611138,bbg,290,342
51335630544,cga,7,227
51335670591,dae,280,154
51335694644,gfa,256,158
51335711092,ccf,125,119
51335725878,dff,272,193
51335772001,fce,175,177
51335813294,bec,221,119
51335830128,abe,94,114
51335854397,cdg,201,102
51335890900,fdc,237,85
51335892086,fda,31,112
51335894900,gac,203,390
51335908128,bcd,258,224
51335908716,cfb,292,189
51335974750,bdb,228,293
51335978345,dca,234,181
51335984125,dee,1,155
51336001452,gdb,188,159
51336018273,acf,295,251
51336041159,fcf,283,5
51336050970,fgg,45,134
51336075907,age,91,37
51336094732,bff,44,303
51336094881,edg,149,276
51336114992,beg,189,213
51336117278,ebg,194,61
51336134195,bde,180,139
51336137657,dea,69,90
51336139560,feb,15,96
51336143097,ggf,138,87
51336150556,fcb,49,35
51336179120,ccd,14,54
51336181980,bac,40,44
51336183071,dgd,192,201
51336201868,eaf,250,261
51336218388,dgg,285,147
51336227010,cca,170,307
51336231845,cad,155,63
51336251210,abc,227,16
51336260158,ade,221,5
51336262469,deg,269,164
51336265546,ede,55,61
51336267164,ebf,172,29
51336276505,dgf,261,62
51336284057,gfb,9,160
51336297780,cee,154,44
51336303345,ggb,293,223
51336305917,fab,79,18
51336309563,bcf,183,238
51336364498,dgf,23,68
51336367646,ecc,238,218
51336377218,gdc,238,220
51336379472,afb,263,124
51336398195,cbe,177,24
51336420266,cgg,158,150
51336421781,bcf,115,268
51336485526,bdb,211,310
51336536920,ceb,196,57
51336558057,eed,243,236
51336560903,gca,32,110
51336592754,ffe,154,52
51336605577,fbe,140,87
51336632494,fdg,149,245
51336646026,gcd,253,277
51336655350,bgc,107,17
51336678158,fed,227,63
51336696463,aea,274,327
51336712639,gee,103,319
51336732376,ged,118,54
51336736733,bfg,82,257
51336752300,gga,249,94
51336768926,abf,231,254
51336775854,caa,4,46
51336789488,gcc,145,20
51336803666,add,46,94
51336823772,eef,89,5
51336833853,abg,264,42
51336881467,gda,268,40
51336903667,bcb,42,45
51336921564,fge,278,177
51336926938,cee,148,47
51336934168,ddf,148,70
51336948212,dgf,121,69
51336958306,dae,39,174
51336976191,ege,47,5
51336979007,adg,291,235
51336988074,cac,106,136
51336988956,efc,220,215
51337047876,gbb,294,94
51337072812,cge,176,98
51337090771,aed,98,257
51337091351,dab,41,21
51337093232,cba,180,209
51337104473,acb,115,194
51337121519,def,67,37
51337162768,bgf,60,136
51337164831,cec,245,221
51337250972,gbc,12,155
51337255069,eea,226,26
51337273472,aaf,157,277
51337277853,cff,154,210
51337290332,egg,89,90
51337296580,dbb,3,101
51337354336,dcg,209,117
51337358014,geb,233,27
51337397977,cfa,260,53
51337414211,aed,152,267
51337434960,dfa,124,261
51337440034,gfc,108,43
51337446296,gcd,201,271
51337449474,fag,283,163
51337493481,ace,258,140
51337498257,cac,118,116
51337536278,fgc,137,89
51337540397,cag,81,109
51337555357,fbg,298,12
51337583910,gcf,182,89
51337586640,bgb,191,13
51337592883,eff,124,36
51337596050,egb,147,190
51337612705,acf,217,296
51337618606,gdb,65,157
51337650374,bbe,254,140
51337654318,dgb,196,58
51337694361,gbe,32,121
51337698577,dfa,263,279
51337706556,cdd,237,281
51337719140,gaa,100,23
51337732373,faa,235,78
51337736185,ebd,220,117
51337748108,ccc,182,118
51337753934,cag,158,106
51337767279,gfd,124,24
51337774970,dfg,16,41
51337795654,ede,95,55
51337816651,ffb,67,111
51337829839,bca,112,192
51337838992,fgd,166,91
51337857248,geg,281,37
51337858699,eec,270,225
51337864598,dge,66,90
51337869464,fbc,284,285
51337876136,cdb,105,244
51337882339,aag,190,183
51337883399,cea,69,160
51337884754,abf,171,279
51337894963,gde,39,220
51337902936,fcc,53,5
51337937797,dbf,145,44
51337942846,feb,58,109
51337965846,ffe,118,44
51338018122,ffe,200,44
51338057486,cdf,35,100
51338059953,gfa,295,140
51338074319,ebc,40,5
51338080078,edb,256,249
51338105460,bag,59,109
51338117283,aac,25,170
51338142553,bba,209,154
51338159620,bca,137,176
51338163614,baf,108,122
51338170868,fga,121,411
51338171369,ceg,109,280
51338191021,baa,75,100
51338192213,cdf,155,86
51338204635,cdb,236,246
51338208592,cfd,207,67
51338227688,dbe,61,212
51338229779,fcg,283,244
51338235344,dfg,28,47
51338246205,ddc,40,98
51338271766,bac,52,43
51338286916,ece,225,23
51338305577,bfd,278,26
51338321242,beg,207,221
51338335287,bed,59,160
51338337237,gfg,18,102
51338351081,bdd,149,213
51338358907,ead,21,61
51338369843,faf,86,9
51338378292,fef,32,241
51338381651,dbb,176,92
51338416389,gag,63,173
51338419735,cge,190,108
51338433630,aad,103,155
51338442527,dag,206,54
51338458250,ffa,160,172
51338474650,fbb,277,117
51338474873,cce,86,225
51338477733,ebe,76,108
51338479808,gda,64,36
51338480436,aef,180,118
51338527496,deg,287,165
51338541185,gef,34,176
51338557375,gfb,293,139
51338562597,ece,262,18
51338570843,bea,291,70
51338587289,dad,75,233
51338589879,eaa,25,211
51338606759,gba,252,237
51338618700,dbd,184,331
51338630309,fdg,85,242
51338638152,aca,56,181
51338639628,gcf,61,103
51338646086,acd,19,46
51338649796,bee,222,27
51338658257,eaa,269,175
51338690338,ebe,273,124
51338713003,ega,216,135
51338722086,caa,17,40
51338737296,ffb,16,98
51338738015,ccg,35,26
51338743360,acg,15,98
51338762746,agf,40,212
51338772168,gdb,244,135
51338773291,bgd,34,225
51338773477,bae,129,220
51338779145,dgd,218,186
51338780282,fee,78,125
51338792654,ded,119,83
51338793859,ffc,289,279
51338808023,eeb,292,133
51338826807,bbb,297,269
51338828034,cbc,19,273
51338844227,egd,3,211
51338899650,bfe,134,32
51338909788,ddd,249,229
51338914669,fcd,109,174
51338920219,bda,115,191
51338921604,ebf,162,34
51338922038,fce,215,164
51338930361,gac,29,312
51338936675,gfb,105,129
51338937156,ffd,271,64
51338949666,gdd,96,138
51338952172,dfc,275,181
51338960393,ddf,69,64
51338971240,eac,171,199
51338984532,efe,202,359
51338988237,agg,281,158
51339022641,bcg,116,64
51339032989,fff,103,41
51339042810,dgd,28,206
51339046060,ceb,18,58
51339096207,aca,195,215
51339105478,gbd,80,201
51339154826,fec,37,257
51339215650,gaf,101,78
51339241976,fed,118,74
51339281383,ade,193,5
51339300536,fbf,111,226
51339317982,bdf,73,230
51339333820,afe,31,13
51339341207,cfb,42,224
51339348669,gab,226,9
51339372938,dcd,98,167
51339393454,abe,31,129
51339423993,ege,192,5
51339430385,ecd,79,237
51339438021,aff,116,49
51339440703,ggb,118,263
51339459620,bbf,19,102
51339472341,bcf,172,270
51339480173,dgc,202,350
51339503199,def,176,31
51339522594,cgg,49,135
51339531893,eag,175,112
51339579019,ggc,255,272
51339610943,bcc,86,44
51339630210,gbb,284,89
51339633400,gge,188,179
51339650697,gad,106,112
51339653847,dca,160,146
51339668715,gec,127,35
51339671324,dcc,292,297
51339674932,fff,19,45
51339685378,cea,30,168
51339686150,bce,146,277
51339700415,add,62,78
51339711198,gcc,17,21
51339729616,aee,42,140
51339744144,eda,224,111
51339760734,dfd,254,91
51339771779,eec,91,195
51339780066,cbe,151,25
51339795037,eab,53,113
51339812262,acc,154,167
51339872799,ggf,15,81
51339881727,fdb,154,299
51339887438,dda,19,176
51339901365,fbc,151,230
51339919214,fae,208,5
51339945743,edf,28,137
51339958090,agb,249,65
51339959156,acd,207,38
51339976354,egg,47,90
51340031130,afd,121,318
51340041442,eeg,150,296
51340057544,cgb,298,20
51340070877,eea,173,27
51340071569,aaf,276,271
51340075566,ecf,15,229
51340090896,ebg,55,62
51340120166,fgf,45,50
51340141485,eae,66,270
51340151838,bce,81,224
51340195347,ebc,270,5
51340231414,aeb,38,38
51340241429,bga,33,42
51340266648,bad,17,120
51340266704,edg,135,270
51340298086,cbb,95,234
51340340165,dae,232,193
51340348818,bdg,101,188
51340359681,ccg,123,26
51340377287,cbg,140,67
51340384259,efb,285,157
51340412964,ggc,129,242
51340431734,ebc,292,5
51340434740,bef,101,97
51340441880,bad,92,118
51340466226,ccg,290,26
51340493718,gea,130,47
51340535553,baf,47,120
51340536718,gae,15,180
51340548856,cfc,114,290
51340557523,cee,60,40
51340573986,dbc,196,191
51340591493,ccd,128,44
51340599317,fef,175,272
51340637377,bfc,235,47
51340641146,aba,75,154
51340679340,bdc,19,74
51340703409,cfa,141,51
51340710093,gfa,207,119
51340726486,fcb,89,29
51340729254,beb,8,84
51340736899,fbf,125,262
51340759120,aaa,111,14
51340803771,fad,9,126
51340816519,egb,73,224
51340819185,aaf,45,222
51340819363,ced,277,116
51340845154,abb,145,48
51340857578,ace,43,149
51340895434,gff,278,81
51340897665,ged,74,46
51340902417,aab,142,95
51340915836,bee,182,31
51340953170,bfb,95,55
51340957575,edd,273,36
51340974197,fdf,68,56
51341015871,agc,190,21
51341032469,gcb,55,55
51341049044,bfa,52,85
51341068855,dde,137,333
51341078782,cce,144,207
51341087427,ddd,145,183
51341100981,fda,119,119
51341106883,afg,105,89
51341106974,ddb,185,98
51341108157,dec,115,144
51341109910,dec,149,168
51341127668,dca,109,129
51341137638,gee,271,344
51341153476,dbg,139,293
51341175693,gbf,70,332
51341181167,fbc,256,211
51341188860,ccb,214,319
51341208102,ged,70,52
51341220297,ccc,197,135
51341221336,ede,155,56
51341232009,dfa,68,231
51341267248,beg,283,194
51341267525,ecb,96,201
51341271290,fca,81,115
51341325030,cgf,178,176
51341340698,fee,277,123
51341351269,ffe,142,44
51341409299,aab,15,112
51341419698,gbe,209,139
51341430565,afg,161,90
51341456076,daf,63,80
51341469908,dcb,298,173
51341472501,gfg,95,111
51341485399,dgg,264,144
51341486288,dce,150,267
51341499661,gdf,118,286
51341499840,afa,249,73
51341503397,cdg,149,121
51341510177,cfd,220,66
51341539295,dcc,179,294
51341544889,ddc,292,95
51341626639,bbb,158,309
51341637233,eca,126,99
51341640210,cca,115,359
51341655422,bfd,63,27
51341670113,ddg,150,227
51341673912,ecc,143,244
51341677391,bae,64,226
51341710626,gab,190,8
51341714313,daa,125,336
51341740732,fbd,222,31
51341751621,ggg,252,184
51341758291,gec,226,34
51341794191,bcb,131,37
51341803874,abb,85,53
51341808862,cda,266,158
51341816707,dde,288,319
51341820577,ffd,201,53
51341821953,cac,177,120
51341827299,abg,4,39
51341908226,acc,179,192
51341914122,geg,245,37
51341945895,eed,267,280
51341952957,dfe,61,107
51341954646,dac,95,62
51342015545,cgb,76,18
51342055254,ebb,172,258
51342067944,bbc,7,53
51342070870,aae,286,406
51342080419,eae,192,251
51342091858,cfg,190,126
51342106284,caf,194,154
51342108536,eff,77,36
51342140268,ecg,225,203
51342149401,cea,121,184
51342198086,cab,104,83
51342198171,egc,286,23
51342209569,agc,193,24
51342212551,egc,68,18
51342215872,feg,281,92
51342217714,daf,100,76
51342245228,gcg,67,98
51342249556,gcg,36,104
51342259701,fba,244,127
51342262729,ecc,286,231
51342279479,bdf,23,209
51342284891,fac,143,193
51342288008,eee,253,267
51342297942,ccc,98,132
51342301097,ccg,218,27
51342317473,fbg,21,9
51342324039,fbd,166,28
51342356443,fcf,253,5
51342385615,baa,165,112
51342387941,efd,203,56
51342397786,agc,33,22
51342399909,cde,111,240
51342415425,dfe,18,86
51342434502,fea,143,40
51342436403,ddg,89,267
51342477333,aeg,23,22
51342478045,add,85,62
51342505824,afg,158,102
51342506097,agf,198,190
51342521447,ega,10,109
51342534989,dcc,190,285
51342540511,abc,110,16
51342541862,aaa,202,11
51342554133,dde,191,255
51342582057,fbe,290,76
51342583171,gdd,184,117
51342590747,bbc,167,51
51342614429,dcd,37,165
51342615997,ccg,1,31
51342622789,afc,246,63
51342625531,ddf,122,51
51342626273,dga,28,5
51342653395,cdc,214,88
51342693585,cbd,236,261
51342696164,fbf,156,230
51342704629,fad,3,110
51342722431,dba,224,304
51342724946,bce,275,230
51342730552,bff,82,278
51342743958,bda,251,198
51342761584,bae,111,226
51342779880,cef,243,60
51342790951,ded,123,73
51342802697,fec,14,267
51342815267,cbb,58,255
51342820463,fde,191,232
51342822736,adc,4,29
51342859496,caf,168,170
51342860396,bdd,215,251
51342874638,bgf,66,116
51342881154,gcf,264,119
51342884397,eeb,86,113
51342897252,egg,102,86
51342910614,acc,67,228
51342913406,bdd,247,205
51342933314,bcd,91,257
51342933800,fab,126,19
51342937971,bdg,209,174
51342941070,afa,125,72
51342942855,acb,200,161
51342989979,bab,147,234
51342991507,dfb,40,149
51342997230,aga,152,277
51343040340,bgd,244,229
51343049288,ecc,252,196
51343056914,cgd,178,26
51343059590,aeb,137,39
51343099131,eff,233,30
51343105015,bdc,268,73
51343106770,efg,208,135
51343107100,edc,73,89
51343114495,eeb,273,127
51343116597,afc,12,58
51343134561,gag,201,143
51343136998,gbg,52,130
51343158512,agf,183,220
51343175649,abd,266,254
51343182901,aec,93,166
51343194370,eaa,197,176
51343262444,fdc,42,85
51343270323,bcg,112,51
51343283438,gae,153,174
51343298285,bee,106,27
51343299578,egf,101,192
51343301225,afb,124,100
51343323587,dgd,237,185
51343332598,age,149,36
51343335571,adb,241,276
51343351306,dff,228,175
51343384289,dcf,45,50
51343430613,ade,101,5
51343439409,cbf,167,282
51343442018,ffc,17,265
51343489881,ada,245,5
51343490776,agg,161,156
51343506131,acb,70,146
51343548204,gbc,163,172
51343580713,daf,15,90
51343587923,aaf,115,241
51343599050,gde,187,198
51343620167,dgd,67,159
51343624440,bac,194,39
51343636007,fce,235,190
51343642463,cfd,111,67
51343681483,cae,180,458
51343699708,aad,252,181
51343725092,bcd,154,262
51343728061,dgf,183,58
51343729667,efb,219,152
51343733865,gaa,149,22
51343773590,ebf,31,34
51343783716,agd,93,169
51343792299,deg,67,138
51343795424,bge,246,55
51343863473,fgc,256,105
51343863559,gdb,7,152
51343876451,efa,169,358
51343877087,ebe,286,117
51343883971,edc,8,81
51343884956,dbg,236,240
51343917187,eae,141,238
51343963440,adg,180,235
51343963752,fga,262,357
51343985991,ggb,213,263
51344012351,eba,25,53
51344012631,dfa,67,203
51344034977,dgc,20,350
51344038528,dec,58,147
51344049404,bga,264,49
51344068857,gdc,234,255
51344075325,ead,188,57
51344080402,ccf,37,103
51344087119,cdc,61,96
51344104441,dbb,125,109
51344105422,fba,201,130
51344105670,fbd,273,25
51344112806,gce,255,208
51344117569,ffb,142,101
51344120787,eca,237,109
51344129448,fge,7,189
51344131301,eag,189,109
51344153022,gae,247,200
51344173022,bac,242,41
51344189488,fda,216,102
51344200873,ggd,159,129
51344232571,aff,203,53
51344239274,bcb,89,37
51344258922,dec,45,157
51344267441,bbd,13,161
51344269955,bcg,61,55
51344287611,cab,121,67
51344288496,adb,201,237
51344313400,fbb,173,136
51344319042,bbg,157,393
51344363718,ege,264,5
51344387097,fdd,53,80
51344392846,dea,21,78
51344405555,gbe,29,112
51344412154,cbb,86,224
51344437819,ceg,37,324
51344478880,cgb,289,20
51344511511,fgg,209,136
51344511762,fgb,268,47
51344519294,dfg,269,43
51344532336,bgb,237,15
51344549614,faa,187,88
51344584906,gag,194,118
51344592741,fgf,227,44
51344597224,deb,271,161
51344604395,geb,20,29
51344650580,ebe,241,133
51344687558,aed,69,283
51344692170,gfe,99,228
51344709821,cgc,271,46
51344711623,ced,160,134
51344714644,aef,239,106
51344736948,eee,108,242
51344755105,adg,148,253
51344772077,fed,175,62
51344775253,fcc,256,5
51344779706,aea,90,307
51344793203,edf,87,135
51344794217,dee,94,151
51344801634,ced,260,125
51344836318,adf,61,54
51344836988,afe,106,14
51344853014,eaf,3,281
51344855531,dag,194,64
51344871902,fbe,87,74
51344876295,bgg,228,30
51344883128,gfd,93,27
51344915200,aac,277,164
51344942083,eef,59,5
51344943944,dda,16,184
51344951134,edg,172,267
51344960793,bec,108,127
51344963727,gac,258,312
51344968997,gea,184,55
51344970753,gcc,71,19
51344971419,bcc,288,48
51344976463,cge,83,102
51344985896,cfe,204,253
51344987644,dfd,38,101
51345023070,gcg,283,87
51345033390,ade,68,5
51345048498,gda,149,42
51345053009,dbf,236,50
51345067222,ffg,134,336
51345072399,gbf,241,312
51345077146,agc,47,24
51345094244,ffa,151,165
51345095448,cga,79,233
51345119979,gea,112,63
51345138442,cad,86,69
51345199629,gec,75,39
51345203156,cbd,111,214
51345216917,bdb,288,328
51345230580,ecb,143,223
51345264157,dcd,206,165
51345284904,ede,114,46
51345292060,bac,76,43
51345300343,gdg,246,70
51345301057,dbe,176,241
51345327246,bca,56,153
51345330368,cdd,82,224
51345386564,fff,225,39
51345418323,aba,37,177
51345419528,bfb,229,61
51345419592,cfc,297,319
51345424778,dcg,176,111
51345446147,bab,160,273
51345451317,acf,271,272
51345489276,afd,230,273
51345496641,gbg,22,140
51345497512,cfa,36,57
51345508382,ged,268,43
51345512162,cec,182,256
51345536144,bgc,75,15
51345557065,bgc,234,16
51345573917,abb,37,53
51345607519,ccg,17,36
51345620262,bfg,275,233
51345650252,dab,159,20
51345659629,fcg,37,287
51345671895,gad,236,91
51345676039,ccd,161,47
51345706266,beb,288,85
51345724056,deg,141,162
51345725073,dad,36,272
51345730776,bbg,109,451
51345735940,eef,205,5
51345765562,abe,76,108
51345775836,dga,195,5
51345781435,bde,286,127
51345796656,dad,272,269
51345839392,bda,212,209
51345877071,gce,221,210
51345889625,gca,138,112
51345896151,faf,66,9
51345908251,dce,280,269
51345917155,gbb,60,93
51345928341,ffc,245,214
51345930278,dda,20,163
51345932253,aba,213,161
51345935483,efe,133,312
51345964159,aaa,289,11
51346022013,cda,77,167
51346045272,efc,275,223
51346052440,gdd,187,115
51346058886,bge,118,62
51346081051,cbc,254,322
51346095430,ecf,242,183
51346118644,ceg,169,356
51346124955,ebe,144,118
51346151182,cfb,94,203
51346156311,aeb,148,45
51346163750,fag,142,166
51346180251,gaf,145,80
51346195513,dgc,217,290
51346205386,agb,121,58
51346220468,fgb,125,55
51346222629,dbd,63,304
51346224098,cce,248,202
51346281785,fcb,152,28
51346282009,gfb,204,149
51346290523,dca,130,153
51346290998,gff,48,74
51346291519,edg,107,258
51346296239,gga,141,83
51346305983,cda,286,178
51346309725,dbc,13,192
51346327084,cdd,169,259
51346374868,bed,137,156
51346376096,ggg,45,184
51346391785,gge,41,171
51346406874,bce,110,248
51346408162,bga,14,43
51346414218,gef,112,190
51346426423,fdg,130,237
51346426920,feb,165,103
51346436058,eeg,142,287
51346457298,dgb,258,55
51346469460,acc,63,262
51346489808,ade,288,5
51346498131,fga,271,371
51346503886,fbb,214,121
51346512968,cca,13,337
51346543107,edb,137,209
51346549252,daa,207,342
51346550245,acc,74,254
51346552838,fbg,29,8
51346562641,cdg,133,114
51346563835,cfa,292,64
51346578348,gbd,242,235
51346587007,fbg,231,8
51346589391,ebd,44,101
51346591752,bfd,7,22
51346594702,efe,177,330
51346620076,ffg,89,369
51346632901,fae,81,5
51346646212,bec,75,135
51346648727,dge,227,87
51346693616,fgf,71,49
51346697299,eff,31,35
51346750895,aga,111,321
51346773383,gge,225,181
51346782212,geg,7,40
51346828902,def,93,26
51346844694,egb,107,239
51346866974,cba,238,244
51346881466,bbe,8,163
51346888125,aee,26,123
51346924161,bag,253,120
51346940800,gbe,39,131
51346962040,baa,271,115
51346978460,bbf,146,81
51346996728,gcd,241,260
51346996754,ebe,292,94
51346998301,fec,215,309
51346998713,dfc,141,184
51347033823,aag,74,175
51347040488,abc,110,17
51347044674,cff,99,245
51347080887,gfc,249,39
51347090620,bed,183,163
51347098978,dcb,256,157
51347118768,edb,140,175
51347142066,aae,64,389
51347165691,ebg,25,66
51347181916,bba,253,160
51347226394,aca,272,187
51347260024,bed,193,167
51347274881,cag,199,89
51347277500,dbd,84,273
51347287855,ega,268,117
51347299964,ece,8,19
51347310987,cge,244,115
51347313481,gde,6,158
51347329922,cac,289,97
51347338483,bdb,219,373
51347367403,ebc,146,5
51347384473,gag,265,105
51347408311,abg,98,44
51347420094,daf,228,86
51347458076,gcc,277,16
51347482836,bbf,191,79
51347501110,bga,85,47
51347512272,cdf,36,101
51347520174,eaa,7,191
51347525431,fed,82,71
51347549644,fgd,283,75
51347557735,eea,246,31
51347559890,ddg,153,307
51347580329,bcg,140,46
51347587144,gfg,208,132
51347603388,cga,124,223
51347621292,fcb,215,23
51347645627,fef,4,282
51347676049,gfa,151,113
51347679527,cfd,36,64
51347691543,abf,280,301
51347711487,bac,81,50
51347714431,caa,56,46
51347727129,cce,27,199
51347736877,cdb,159,226
51347766150,cca,266,340
51347776419,dde,98,244
51347790299,bcf,274,294
51347819658,ceb,51,55
51347838028,bfa,232,73
51347844156,ggf,266,95
51347845750,gcf,34,124
51347873967,cbf,105,228
51347894621,fdc,282,97
51347903058,fba,145,131
51347922691,acg,264,79
51347933442,cea,294,185
51347950053,efd,131,65
51347986455,ccg,175,42
51347995152,gba,205,248
51347995968,bbd,29,144
51348008387,efg,81,145
51348017516,cgg,61,144
51348038679,efg,187,155
51348047899,bdf,276,175
51348082907,efd,263,52
51348083788,gee,137,330
51348141383,eab,221,101
51348148984,eec,137,165
51348152257,gfd,234,27
51348175702,aag,157,145
51348194626,afc,31,48
51348198061,bad,67,103
51348215975,add,52,55
51348232663,cad,33,75
51348234418,bfe,168,26
51348236803,eac,70,183
51348262550,afc,236,41
51348272940,ace,134,132
51348342406,ecd,134,196
51348354881,efb,251,127
51348359777,bab,236,297
51348363602,eec,89,156
51348379519,ebd,79,91
51348379743,bea,118,81
51348392441,gdc,131,275
51348401133,fad,93,90
51348425156,dce,210,301
51348437429,cee,258,36
51348479772,cde,198,280
51348487989,fgc,147,85
51348516248,afe,141,16
51348521090,cbe,292,27
51348543486,dac,251,67
51348552373,fbd,118,29
51348553959,fdb,109,284
51348570614,aef,148,98
51348584979,fce,89,191
51348588746,dae,10,194
51348595933,fdf,46,45
51348611811,ffd,14,45
51348621155,fge,148,207
51348640154,ecg,69,233
51348646365,fcd,108,205
51348649363,fee,54,99
51348684951,bac,150,52
51348695252,ged,150,43
51348695950,cfe,134,245
51348698648,gfd,82,23
51348703687,cgc,113,52
51348705763,dgc,159,255
51348713360,fbb,263,112
51348714295,acb,157,170
51348718832,cbg,28,55
51348773946,ceb,97,46
51348800356,ddb,40,79
51348811028,dfg,75,34
51348812165,eag,263,123
51348822957,ddd,98,192
51348823887,egd,87,194
51348847162,egc,159,19
51348884938,ggc,20,283
51348902076,cdd,204,246
51348918691,aaf,173,243
51348958976,gae,80,224
51348966875,beg,58,207
51348992574,dcg,190,102
51348995380,fcg,150,258
51349038217,ege,184,5
51349049964,eda,34,97
51349053474,fcd,281,205
51349057772,bgd,34,194
51349069008,dfb,84,168
51349111648,fec,18,336
51349117869,bee,11,27
51349125212,caf,191,185
51349164815,gbf,201,336
51349179677,ded,286,82
51349225093,dfc,33,149
51349226999,fec,37,299
51349239703,gbd,103,213
51349249299,bbf,47,85
51349262957,bac,65,56
51349283203,gbe,146,127
51349294079,dgf,134,49
51349298416,eac,217,197
51349332958,cbd,186,171
51349342220,fea,204,32
51349350058,efa,144,375
51349356398,aca,217,157
51349385355,baf,11,140
51349401857,abd,53,208
51349402727,acd,189,30
51349407324,ddf,112,51
51349418277,gdf,11,237
51349436663,ffe,262,46
51349457586,gef,7,205
51349461602,dag,55,54
51349483497,geb,224,29
51349483550,bbc,158,47
51349487972,fec,243,287
51349494435,eba,108,51
51349527743,beg,205,227
51349538825,bff,251,308
51349566940,ggb,31,223
51349656924,gbb,40,105
51349683381,bef,18,107
51349714085,aae,35,373
51349749807,fdd,245,75
51349777141,aab,4,126
51349790178,gba,142,265
51349796544,ebb,92,281
51349815518,ged,154,35
51349821259,gdd,197,92
51349834356,edd,85,32
51349849028,eeb,283,146
51349855320,bdd,236,239
51349876997,deg,249,149
51349895546,cfa,130,72
51349920386,adf,111,61
51349933674,deb,25,164
51349941937,agd,216,194
51349944919,dff,136,199
51349949392,fca,66,136
51349974245,dgg,115,149
51350016589,aee,139,141
51350036308,afa,126,73
51350052942,fad,294,75
51350069059,abc,64,15
51350078941,bgg,49,29
51350148602,ggf,269,87
51350201242,cag,5,74
51350205680,eca,275,119
51350224611,dcb,133,155
51350253531,egf,84,155
51350258009,abf,154,246
51350277512,adc,279,27
51350282673,ecc,158,227
51350285307,abg,297,37
51350287247,agf,268,204
51350314099,feg,107,74
51350343576,cca,272,404
51350351542,faa,138,88
51350352857,dgf,271,47
51350353545,ccd,40,43
51350367599,aad,9,148
51350374636,fac,115,189
51350378909,cea,296,197
51350379651,bfc,227,47
51350413693,ccf,75,90
51350423449,dcd,17,183
51350467175,gfa,46,133
51350468677,cde,140,226
51350469086,fba,26,104
51350480090,bbb,177,281
51350486342,aba,238,132
51350508255,dcg,68,86
51350523748,cbe,13,23
51350529441,fbc,97,181
51350534105,eaa,61,212
51350543531,efb,259,151
51350573246,aec,110,189
51350591338,fgg,267,150
51350599437,gab,10,9
51350634082,aad,89,146
51350641467,edb,162,182
51350659434,caf,4,151
51350673418,eee,86,229
51350679900,cgf,31,146
51350692080,bdg,72,194
51350692494,eed,182,271
51350730341,eaf,63,247
51350734504,cdb,146,212
51350740756,fgb,215,51
51350743115,ggb,155,249
51350750720,ccb,198,373
51350753454,bcb,72,38
51350768256,gcb,162,52
51350774013,dbe,261,277
51350783320,bce,153,272
51350814843,gfc,27,34
51350823279,cga,263,194
51350842115,cce,270,232
51350846892,dfd,281,104
51350895635,aff,43,52
51350922062,caa,131,52
51350953566,ffd,63,38
51350961242,bdf,74,201
51350972152,fcf,256,5
51350988871,bgf,212,106
51351015390,dde,180,197
51351034771,ddc,275,93
51351035828,gag,40,100
51351040272,gge,208,206
51351045255,fae,133,5
51351046012,ecb,264,214
51351100054,abe,71,92
51351142225,eff,142,29
51351160799,fbf,246,239
51351215868,bba,50,129
51351229395,afe,82,13
51351232216,cga,146,186
51351238627,dec,59,174
51351259315,cbb,16,248
51351260363,cae,292,508
51351270887,edc,87,78
51351279364,faa,91,95
51351285053,dbb,238,103
51351326537,def,245,28
51351335514,cfg,18,146
51351362712,egb,296,284
51351400466,ebb,282,227
51351417628,cac,205,110
51351454272,fde,273,225
51351461203,abb,25,48
51351473688,aea,130,251
51351476552,fdb,89,275
51351485064,gaa,151,24
51351494033,cgg,148,119
51351500112,bdf,140,201
51351531312,afa,7,74
51351534809,cgd,239,24
51351546682,adg,162,212
51351549774,gbc,175,197
51351550056,cbf,20,228
51351580558,aca,196,125
51351583241,gfc,131,29
51351587582,bcc,236,42
51351590897,dca,127,179
51351594197,gdg,259,76
51351599888,gad,22,106
51351604857,eff,11,23
51351606167,bec,9,151
51351622520,ecd,94,170
51351664070,gfc,183,26
51351669654,gdf,21,274
51351706683,daf,108,70
51351717844,bac,51,66
51351729442,bge,102,70
51351734567,gdb,186,144
51351740474,cfa,3,84
51351757903,dcc,110,267
51351772183,afb,253,93
51351783016,ebf,13,39
51351792621,beg,254,247
51351799659,ccc,182,114
51351805055,dgg,234,163
51351809338,cfc,83,334
51351812963,afg,257,112
51351813585,gag,232,93
51351828519,bdc,245,83
51351847366,eae,227,245
51351848764,bac,234,64
51351892580,fdd,184,71
51351894361,fce,24,194
51351918855,add,41,49
51351921355,aeg,65,18
51351921632,gga,191,87
51351934390,gfe,166,214
51351953065,aaf,162,279
51352015284,dge,64,73
51352018644,bae,104,194
51352048712,aaa,229,9
51352081485,ada,240,5
